,open,high,low,close,adj close,volume,prev_diff,close_50_sma,10_day_volatility,sm_open,sm_high,sm_low,sm_close,sm_adj_close,sm_volume,sm_prev_diff,sm_close_50_sma,sm_10_day_volatility
308,1.15073375821e-08,1.16005714692e-08,1.14913751052e-08,1.15588523635e-08,1.03617427825e-08,0.0178877865191,1.80179079538e-11,1.08899900313e-08,2.36572732857e-10,3.10635719151e-07,3.10973454871e-07,3.09190786899e-07,3.10638261141e-07,3.10638261141e-07,0.999840000747,-2.20083748018e-10,2.97452418267e-07,4.59684420028e-09
309,9.45852695257e-09,9.46589281922e-09,9.26555576491e-09,9.31210465172e-09,8.34768344332e-09,0.0197744348435,-7.48316947044e-11,8.86310970724e-09,1.66546165486e-10,2.52339236779e-07,2.53009479705e-07,2.49317982739e-07,2.5023777938e-07,2.5023777938e-07,0.999804466746,-2.031346689e-09,2.41852478051e-07,3.4048864596e-09
310,9.91477429037e-09,9.98146921286e-09,9.81801872749e-09,9.95829850123e-09,8.92695064531e-09,0.0210544158915,6.1059620955e-11,9.44148624674e-09,1.43167932944e-10,2.65904698163e-07,2.67134334767e-07,2.6397364647e-07,2.67125558732e-07,2.67125558732e-07,0.999778331217,1.16386993899e-09,2.57395498264e-07,3.14377840133e-09
311,1.14440991718e-08,1.15676227092e-08,1.14168512803e-08,1.15040443805e-08,1.03126114228e-08,0.0229698329177,-5.01363441582e-11,1.09755449504e-08,1.01857989118e-10,3.08492233459e-07,3.09105106168e-07,3.06317842155e-07,3.08619390116e-07,3.08619390116e-07,0.999736158581,-1.31478000174e-09,2.99047941576e-07,2.74988666714e-09
312,1.07016331784e-08,1.07185664811e-08,1.02827113796e-08,1.04317213607e-08,9.35134180656e-09,0.0471661580914,-2.91924637046e-10,1.02439418732e-08,1.06327581456e-10,2.86623929212e-07,2.86962939951e-07,2.83070379769e-07,2.84286506425e-07,2.84286506425e-07,0.998887057445,-3.39710971715e-09,2.79114117432e-07,2.30917832623e-09
313,1.12512396773e-08,1.12880875766e-08,1.09290609482e-08,1.10435521268e-08,9.89980799527e-09,0.0417740139194,-1.18436984452e-11,1.08674296581e-08,1.41761764603e-10,3.03037407139e-07,3.0386231237e-07,3.00251224772e-07,3.01160692616e-07,3.01160692616e-07,0.99912708489,-1.22264291357e-10,2.96052831779e-07,2.41172737532e-09
314,1.18703283998e-08,1.19296214852e-08,1.1657203588e-08,1.17327833586e-08,1.05176586298e-08,0.0356948713494,-1.25963760667e-11,1.15698493597e-08,1.72955750781e-10,3.21527057369e-07,3.22899603309e-07,3.1960589991e-07,3.20169689587e-07,3.20169689587e-07,0.999362735026,-1.30034296346e-10,3.15143735034e-07,2.89308836372e-09
315,1.25728800609e-08,1.26576609533e-08,1.24836147762e-08,1.25150003863e-08,1.12188649377e-08,0.0287893304052,-1.34506089004e-11,1.23670977339e-08,2.01579971404e-10,3.425108853e-07,3.44505312268e-07,3.4157220245e-07,3.41743388283e-07,3.41743388283e-07,0.999585501322,-1.3885267116e-10,3.36820284258e-07,3.14774896673e-09
316,8.53176538767e-09,8.58423049792e-09,8.35315936048e-09,8.41650897389e-09,7.54483956307e-09,0.0321179578483,-1.52093926422e-10,8.47316032602e-09,1.63809873281e-10,2.33402059516e-07,2.33402059516e-07,2.29145378581e-07,2.30188540159e-07,2.30188540159e-07,0.999484085308,-3.79174730538e-09,2.30750957405e-07,2.68462991171e-09
317,1.10142733185e-08,1.11162978507e-08,1.0888479641e-08,1.09886752261e-08,9.85061576009e-09,0.0306818742256,-3.98595283167e-11,1.11127433349e-08,2.32873022465e-10,3.01623958024e-07,3.02962737845e-07,3.00981456195e-07,3.01690514292e-07,3.01690514292e-07,0.999529200471,6.39939510338e-11,3.02521623184e-07,3.7555107784e-09
318,9.29857568067e-09,9.43476420454e-09,9.28303767469e-09,9.39698490024e-09,8.42377161207e-09,0.0263650462015,2.41604732378e-10,9.27158214883e-09,1.74116728762e-10,2.52458474012e-07,2.55985969687e-07,2.52458474012e-07,2.55218176448e-07,2.55218176448e-07,0.99965238175,3.86018337331e-09,2.52272074073e-07,2.74551365213e-09
319,1.19662539204e-08,1.19829615254e-08,1.18601782532e-08,1.19180733631e-08,1.06837583796e-08,0.0261680674247,-6.60533538275e-11,1.18420564529e-08,2.03958783874e-10,3.2532884746e-07,3.26375990105e-07,3.23511960962e-07,3.26310715721e-07,3.26310715721e-07,0.99965755749,8.26850473396e-10,3.22045041177e-07,3.26435532014e-09
320,1.19342259783e-08,1.20317568217e-08,1.1853121996e-08,1.1988553507e-08,1.07469405905e-08,0.0263208622584,8.57596781956e-11,1.18473790795e-08,1.60620503749e-10,3.25088318329e-07,3.25864293024e-07,3.22657148497e-07,3.25721234187e-07,3.25721234187e-07,0.99965354609,-1.71133358657e-10,3.21919337456e-07,2.67866323114e-09
321,1.19022797772e-08,1.20804268806e-08,1.18460835329e-08,1.20588528828e-08,1.08099607511e-08,0.0264732651949,8.56498683628e-11,1.18554032836e-08,1.19877763222e-10,3.24848397591e-07,3.2535389874e-07,3.21804517568e-07,3.25133254647e-07,3.25133254647e-07,0.999649521697,-1.70914233237e-10,3.21807187021e-07,2.18365492394e-09
322,1.18704150068e-08,1.21289721802e-08,1.18390627972e-08,1.21289721802e-08,1.08728194797e-08,0.0266252777294,8.55403373988e-11,1.18661187015e-08,1.42168462349e-10,3.24609082959e-07,3.24844802317e-07,3.20954059896e-07,3.24546771408e-07,3.24546771408e-07,0.999645484452,-1.70695664299e-10,3.21708537913e-07,2.16182819549e-09
323,1.07252290403e-08,1.07701407878e-08,1.05908401007e-08,1.0665808125e-08,9.56118590276e-09,0.0314047053872,-1.5995392082e-10,1.06119417419e-08,1.27745123525e-10,2.88386551678e-07,2.88386551678e-07,2.84613985203e-07,2.85537768689e-07,2.85537768689e-07,0.999506750592,-4.13773454346e-09,2.87353587256e-07,2.12278199673e-09
324,1.31641067208e-08,1.33075616409e-08,1.3153557757e-08,1.32822455456e-08,1.19066482077e-08,0.0305482833166,2.56109122594e-10,1.29821715247e-08,1.82067383165e-10,3.49604050853e-07,3.54010664047e-07,3.49604050853e-07,3.5393091433e-07,3.5393091433e-07,0.999533292285,5.20404007149e-09,3.51166632873e-07,2.59473835675e-09
325,1.78757061552e-08,1.80859616108e-08,1.78457100842e-08,1.79916890164e-08,1.61283517356e-08,0.0325608407777,5.71357540947e-12,1.76090128127e-08,2.70843817288e-10,4.75503371744e-07,4.7848694995e-07,4.74057584402e-07,4.77481089317e-07,4.77481089317e-07,0.999469755243,-1.78973210357e-09,4.7579880769e-07,3.45228312296e-09
326,2.77538227872e-08,2.8104129656e-08,2.76830542545e-08,2.78652839229e-08,2.49793743051e-08,0.0367799455555,8.84629880273e-12,2.73095526825e-08,3.85757091517e-10,7.39457964374e-07,7.39457964374e-07,7.34980954474e-07,7.36510430371e-07,7.36510430371e-07,0.9993233889,-2.77103281752e-09,7.3706492739e-07,4.58916473179e-09
327,1.95094573251e-08,1.97142799772e-08,1.93911153515e-08,1.95899379425e-08,1.75610772957e-08,0.0333441631197,3.86888808741e-11,1.91880841326e-08,1.97232727137e-10,5.18093625039e-07,5.18276104813e-07,5.13763399738e-07,5.16523737064e-07,5.16523737064e-07,0.999443928785,-2.37513354554e-10,5.17356273644e-07,2.54290697879e-09
328,1.50541406126e-08,1.51803431927e-08,1.4910090732e-08,1.51178790911e-08,1.35521741174e-08,0.0314873165802,2.97980002781e-11,1.47993668179e-08,1.5402334601e-10,3.98466709881e-07,3.98747800067e-07,3.94215827666e-07,3.97641303801e-07,3.97641303801e-07,0.999504151514,-1.82931706608e-10,3.98620049997e-07,2.02389229924e-09
329,1.2263866972e-08,1.23408316557e-08,1.21037171614e-08,1.23171201791e-08,1.10414801222e-08,0.0303243672925,2.42298242173e-11,1.2050953367e-08,1.08811433128e-10,3.23546832205e-07,3.23889678993e-07,3.1934564794e-07,3.23187676923e-07,3.23187676923e-07,0.999540110625,-1.4874834061e-10,3.24254705414e-07,1.59771863146e-09
330,1.0449328421e-08,1.04766570111e-08,1.03603456263e-08,1.03696774026e-08,9.29572434825e-09,0.0292694344479,-1.90629892947e-10,1.03426289827e-08,8.32014186267e-11,2.75971043865e-07,2.77006859837e-07,2.73913451229e-07,2.75408838928e-07,2.75408838928e-07,0.999571558322,-1.68200152921e-09,2.78076736948e-07,1.47734097952e-09
331,9.89951202991e-09,9.97738458267e-09,9.8910343145e-09,9.93499468681e-09,8.90606115918e-09,0.0253732944864,1.64850571908e-10,9.75587565169e-09,7.65840638412e-11,2.6081557956e-07,2.65433595559e-07,2.6081557956e-07,2.65095093813e-07,2.65095093813e-07,0.999678046136,5.60929282066e-09,2.62159026843e-07,1.66740207632e-09
332,9.12310740919e-09,9.16534329223e-09,9.04725686929e-09,9.14092144567e-09,8.19422911556e-09,0.0232714983182,5.02800948545e-11,8.93709432785e-09,7.6586424508e-11,2.42714096952e-07,2.45746983424e-07,2.42714096952e-07,2.45674582903e-07,2.45674582903e-07,0.999729182012,3.1093377588e-09,2.4005340142e-07,2.37664788369e-09
333,1.21193650077e-08,1.21820618559e-08,1.20937505636e-08,1.2135803853e-08,1.08789397537e-08,0.0228870002805,-2.71435768475e-11,1.19033027141e-08,7.03047473522e-11,3.26467432089e-07,3.27976732604e-07,3.25635131115e-07,3.27746590643e-07,3.27746590643e-07,0.999738058302,8.50986686371e-10,3.19688464988e-07,3.79428552048e-09
334,1.2369313072e-08,1.24598108009e-08,1.23490579034e-08,1.2400084961e-08,1.11158514336e-08,0.0257364129844,3.51864012985e-11,1.21308154139e-08,7.6961258044e-11,3.32988440009e-07,3.34189053379e-07,3.32132261572e-07,3.33789144793e-07,3.33789144793e-07,0.999668763664,-1.44508633581e-10,3.25985112321e-07,4.42343298323e-09
